date,oblast,alert_hours,year,month,weekday
2026-01-05,Rivnenska oblast,2,2026,1,Monday
2026-01-05,Sumska oblast,24,2026,1,Monday
2026-01-05,Ternopilska oblast,2,2026,1,Monday
2026-01-05,Vinnytska oblast,5,2026,1,Monday
2026-01-05,Volynska oblast,2,2026,1,Monday
2026-01-05,Zakarpatska oblast,2,2026,1,Monday
2026-01-05,Zaporizka oblast,20,2026,1,Monday
2026-01-05,Zhytomyrska oblast,5,2026,1,Monday
2026-01-06,Cherkaska oblast,2,2026,1,Tuesday
2026-01-06,Chernihivska oblast,24,2026,1,Tuesday
2026-01-06,Chernivetska oblast,0,2026,1,Tuesday
2026-01-06,Dnipropetrovska oblast,24,2026,1,Tuesday
2026-01-06,Donetska oblast,23,2026,1,Tuesday
2026-01-06,Ivano-Frankivska oblast,0,2026,1,Tuesday
2026-01-06,Kharkivska oblast,21,2026,1,Tuesday
2026-01-06,Khersonska oblast,5,2026,1,Tuesday
2026-01-06,Khmelnytska oblast,0,2026,1,Tuesday
2026-01-06,Kirovohradska oblast,6,2026,1,Tuesday
2026-01-06,Kyiv City,1,2026,1,Tuesday
2026-01-06,Kyivska oblast,1,2026,1,Tuesday
2026-01-06,Lvivska oblast,0,2026,1,Tuesday
2026-01-06,Mykolaivska oblast,11,2026,1,Tuesday
2026-01-06,Odeska oblast,2,2026,1,Tuesday
2026-01-06,Poltavska oblast,7,2026,1,Tuesday
2026-01-06,Rivnenska oblast,0,2026,1,Tuesday
2026-01-06,Sumska oblast,15,2026,1,Tuesday
2026-01-06,Ternopilska oblast,0,2026,1,Tuesday
2026-01-06,Vinnytska oblast,0,2026,1,Tuesday
2026-01-06,Volynska oblast,0,2026,1,Tuesday
2026-01-06,Zakarpatska oblast,0,2026,1,Tuesday
2026-01-06,Zaporizka oblast,16,2026,1,Tuesday
2026-01-06,Zhytomyrska oblast,0,2026,1,Tuesday
2026-01-07,Cherkaska oblast,3,2026,1,Wednesday
2026-01-07,Chernihivska oblast,6,2026,1,Wednesday
2026-01-07,Chernivetska oblast,0,2026,1,Wednesday
2026-01-07,Dnipropetrovska oblast,24,2026,1,Wednesday
2026-01-07,Donetska oblast,23,2026,1,Wednesday
2026-01-07,Ivano-Frankivska oblast,0,2026,1,Wednesday
2026-01-07,Kharkivska oblast,8,2026,1,Wednesday
2026-01-07,Khersonska oblast,12,2026,1,Wednesday
2026-01-07,Khmelnytska oblast,0,2026,1,Wednesday
2026-01-07,Kirovohradska oblast,11,2026,1,Wednesday
2026-01-07,Kyiv City,0,2026,1,Wednesday
2026-01-07,Kyivska oblast,0,2026,1,Wednesday
2026-01-07,Lvivska oblast,0,2026,1,Wednesday
2026-01-07,Mykolaivska oblast,14,2026,1,Wednesday
2026-01-07,Odeska oblast,13,2026,1,Wednesday
2026-01-07,Poltavska oblast,4,2026,1,Wednesday
2026-01-07,Rivnenska oblast,0,2026,1,Wednesday
2026-01-07,Sumska oblast,7,2026,1,Wednesday
2026-01-07,Ternopilska oblast,0,2026,1,Wednesday
2026-01-07,Vinnytska oblast,0,2026,1,Wednesday
2026-01-07,Volynska oblast,0,2026,1,Wednesday
2026-01-07,Zakarpatska oblast,0,2026,1,Wednesday
2026-01-07,Zaporizka oblast,20,2026,1,Wednesday
2026-01-07,Zhytomyrska oblast,0,2026,1,Wednesday
2026-01-08,Cherkaska oblast,4,2026,1,Thursday
2026-01-08,Chernihivska oblast,3,2026,1,Thursday
2026-01-08,Chernivetska oblast,1,2026,1,Thursday
2026-01-08,Dnipropetrovska oblast,24,2026,1,Thursday
2026-01-08,Donetska oblast,19,2026,1,Thursday
2026-01-08,Ivano-Frankivska oblast,1,2026,1,Thursday
2026-01-08,Kharkivska oblast,17,2026,1,Thursday
2026-01-08,Khersonska oblast,7,2026,1,Thursday
2026-01-08,Khmelnytska oblast,1,2026,1,Thursday
2026-01-08,Kirovohradska oblast,11,2026,1,Thursday
2026-01-08,Kyiv City,2,2026,1,Thursday
2026-01-08,Kyivska oblast,2,2026,1,Thursday
2026-01-08,Lvivska oblast,1,2026,1,Thursday
2026-01-08,Mykolaivska oblast,10,2026,1,Thursday
2026-01-08,Odeska oblast,7,2026,1,Thursday
2026-01-08,Poltavska oblast,6,2026,1,Thursday
2026-01-08,Rivnenska oblast,1,2026,1,Thursday
2026-01-08,Sumska oblast,11,2026,1,Thursday
2026-01-08,Ternopilska oblast,1,2026,1,Thursday
2026-01-08,Vinnytska oblast,1,2026,1,Thursday
2026-01-08,Volynska oblast,1,2026,1,Thursday
2026-01-08,Zakarpatska oblast,1,2026,1,Thursday
2026-01-08,Zaporizka oblast,19,2026,1,Thursday
2026-01-08,Zhytomyrska oblast,1,2026,1,Thursday
2026-01-09,Cherkaska oblast,6,2026,1,Friday
2026-01-09,Chernihivska oblast,9,2026,1,Friday
2026-01-09,Chernivetska oblast,3,2026,1,Friday
2026-01-09,Dnipropetrovska oblast,24,2026,1,Friday
2026-01-09,Donetska oblast,22,2026,1,Friday
2026-01-09,Ivano-Frankivska oblast,3,2026,1,Friday
2026-01-09,Kharkivska oblast,14,2026,1,Friday
2026-01-09,Khersonska oblast,6,2026,1,Friday
2026-01-09,Khmelnytska oblast,3,2026,1,Friday
2026-01-09,Kirovohradska oblast,7,2026,1,Friday
2026-01-09,Kyiv City,8,2026,1,Friday
2026-01-09,Kyivska oblast,8,2026,1,Friday
2026-01-09,Lvivska oblast,3,2026,1,Friday
2026-01-09,Mykolaivska oblast,4,2026,1,Friday
2026-01-09,Odeska oblast,6,2026,1,Friday
2026-01-09,Poltavska oblast,6,2026,1,Friday
2026-01-09,Rivnenska oblast,3,2026,1,Friday
2026-01-09,Sumska oblast,14,2026,1,Friday
2026-01-09,Ternopilska oblast,3,2026,1,Friday
2026-01-09,Vinnytska oblast,5,2026,1,Friday
2026-01-09,Volynska oblast,3,2026,1,Friday
2026-01-09,Zakarpatska oblast,3,2026,1,Friday
2026-01-09,Zaporizka oblast,19,2026,1,Friday
2026-01-09,Zhytomyrska oblast,7,2026,1,Friday
2026-01-10,Cherkaska oblast,6,2026,1,Saturday
2026-01-10,Chernihivska oblast,14,2026,1,Saturday
2026-01-10,Chernivetska oblast,0,2026,1,Saturday
2026-01-10,Dnipropetrovska oblast,24,2026,1,Saturday
2026-01-10,Donetska oblast,23,2026,1,Saturday
2026-01-10,Ivano-Frankivska oblast,0,2026,1,Saturday
2026-01-10,Kharkivska oblast,19,2026,1,Saturday
2026-01-10,Khersonska oblast,10,2026,1,Saturday
2026-01-10,Khmelnytska oblast,0,2026,1,Saturday
2026-01-10,Kirovohradska oblast,4,2026,1,Saturday
2026-01-10,Kyiv City,2,2026,1,Saturday
2026-01-10,Kyivska oblast,9,2026,1,Saturday
2026-01-10,Lvivska oblast,0,2026,1,Saturday
2026-01-10,Mykolaivska oblast,6,2026,1,Saturday
2026-01-10,Odeska oblast,7,2026,1,Saturday
2026-01-10,Poltavska oblast,9,2026,1,Saturday
2026-01-10,Rivnenska oblast,2,2026,1,Saturday
2026-01-10,Sumska oblast,11,2026,1,Saturday
2026-01-10,Ternopilska oblast,0,2026,1,Saturday
2026-01-10,Vinnytska oblast,0,2026,1,Saturday
2026-01-10,Volynska oblast,0,2026,1,Saturday
2026-01-10,Zakarpatska oblast,0,2026,1,Saturday
2026-01-10,Zaporizka oblast,21,2026,1,Saturday
2026-01-10,Zhytomyrska oblast,4,2026,1,Saturday
2026-01-11,Cherkaska oblast,2,2026,1,Sunday
2026-01-11,Chernihivska oblast,24,2026,1,Sunday
2026-01-11,Chernivetska oblast,0,2026,1,Sunday
2026-01-11,Dnipropetrovska oblast,24,2026,1,Sunday
2026-01-11,Donetska oblast,21,2026,1,Sunday
2026-01-11,Ivano-Frankivska oblast,0,2026,1,Sunday
2026-01-11,Kharkivska oblast,14,2026,1,Sunday
2026-01-11,Khersonska oblast,4,2026,1,Sunday
2026-01-11,Khmelnytska oblast,0,2026,1,Sunday
2026-01-11,Kirovohradska oblast,0,2026,1,Sunday
2026-01-11,Kyiv City,3,2026,1,Sunday
2026-01-11,Kyivska oblast,23,2026,1,Sunday
2026-01-11,Lvivska oblast,0,2026,1,Sunday
2026-01-11,Mykolaivska oblast,2,2026,1,Sunday
2026-01-11,Odeska oblast,2,2026,1,Sunday
2026-01-11,Poltavska oblast,4,2026,1,Sunday
2026-01-11,Rivnenska oblast,13,2026,1,Sunday
2026-01-11,Sumska oblast,24,2026,1,Sunday
2026-01-11,Ternopilska oblast,0,2026,1,Sunday
2026-01-11,Vinnytska oblast,0,2026,1,Sunday
2026-01-11,Volynska oblast,3,2026,1,Sunday
2026-01-11,Zakarpatska oblast,0,2026,1,Sunday
2026-01-11,Zaporizka oblast,15,2026,1,Sunday
2026-01-11,Zhytomyrska oblast,20,2026,1,Sunday
2026-01-12,Cherkaska oblast,10,2026,1,Monday
2026-01-12,Chernihivska oblast,23,2026,1,Monday
2026-01-12,Chernivetska oblast,0,2026,1,Monday
2026-01-12,Dnipropetrovska oblast,24,2026,1,Monday
2026-01-12,Donetska oblast,24,2026,1,Monday
2026-01-12,Ivano-Frankivska oblast,0,2026,1,Monday
2026-01-12,Kharkivska oblast,20,2026,1,Monday
2026-01-12,Khersonska oblast,11,2026,1,Monday
2026-01-12,Khmelnytska oblast,0,2026,1,Monday
2026-01-12,Kirovohradska oblast,4,2026,1,Monday
2026-01-12,Kyiv City,4,2026,1,Monday
2026-01-12,Kyivska oblast,19,2026,1,Monday
2026-01-12,Lvivska oblast,0,2026,1,Monday
2026-01-12,Mykolaivska oblast,12,2026,1,Monday
2026-01-12,Odeska oblast,14,2026,1,Monday
2026-01-12,Poltavska oblast,10,2026,1,Monday
2026-01-12,Rivnenska oblast,4,2026,1,Monday
2026-01-12,Sumska oblast,21,2026,1,Monday
2026-01-12,Ternopilska oblast,0,2026,1,Monday
2026-01-12,Vinnytska oblast,0,2026,1,Monday
2026-01-12,Volynska oblast,0,2026,1,Monday
2026-01-12,Zakarpatska oblast,0,2026,1,Monday
2026-01-12,Zaporizka oblast,22,2026,1,Monday
2026-01-12,Zhytomyrska oblast,13,2026,1,Monday
2026-01-13,Cherkaska oblast,11,2026,1,Tuesday
2026-01-13,Chernihivska oblast,24,2026,1,Tuesday
2026-01-13,Chernivetska oblast,0,2026,1,Tuesday
2026-01-13,Dnipropetrovska oblast,24,2026,1,Tuesday
2026-01-13,Donetska oblast,24,2026,1,Tuesday
2026-01-13,Ivano-Frankivska oblast,0,2026,1,Tuesday
2026-01-13,Kharkivska oblast,23,2026,1,Tuesday
2026-01-13,Khersonska oblast,13,2026,1,Tuesday
2026-01-13,Khmelnytska oblast,6,2026,1,Tuesday
2026-01-13,Kirovohradska oblast,13,2026,1,Tuesday
2026-01-13,Kyiv City,8,2026,1,Tuesday
2026-01-13,Kyivska oblast,16,2026,1,Tuesday
2026-01-13,Lvivska oblast,0,2026,1,Tuesday
2026-01-13,Mykolaivska oblast,17,2026,1,Tuesday
2026-01-13,Odeska oblast,4,2026,1,Tuesday
2026-01-13,Poltavska oblast,15,2026,1,Tuesday
2026-01-13,Rivnenska oblast,3,2026,1,Tuesday
2026-01-13,Sumska oblast,22,2026,1,Tuesday
2026-01-13,Ternopilska oblast,0,2026,1,Tuesday
2026-01-13,Vinnytska oblast,4,2026,1,Tuesday
2026-01-13,Volynska oblast,0,2026,1,Tuesday
2026-01-13,Zakarpatska oblast,0,2026,1,Tuesday
2026-01-13,Zaporizka oblast,24,2026,1,Tuesday
2026-01-13,Zhytomyrska oblast,18,2026,1,Tuesday
2026-01-14,Cherkaska oblast,5,2026,1,Wednesday
2026-01-14,Chernihivska oblast,22,2026,1,Wednesday
2026-01-14,Chernivetska oblast,0,2026,1,Wednesday
2026-01-14,Dnipropetrovska oblast,24,2026,1,Wednesday
2026-01-14,Donetska oblast,22,2026,1,Wednesday
2026-01-14,Ivano-Frankivska oblast,0,2026,1,Wednesday
2026-01-14,Kharkivska oblast,22,2026,1,Wednesday
2026-01-14,Khersonska oblast,8,2026,1,Wednesday
2026-01-14,Khmelnytska oblast,0,2026,1,Wednesday
2026-01-14,Kirovohradska oblast,4,2026,1,Wednesday
2026-01-14,Kyiv City,7,2026,1,Wednesday
2026-01-14,Kyivska oblast,12,2026,1,Wednesday
2026-01-14,Lvivska oblast,0,2026,1,Wednesday
2026-01-14,Mykolaivska oblast,8,2026,1,Wednesday
2026-01-14,Odeska oblast,3,2026,1,Wednesday
2026-01-14,Poltavska oblast,6,2026,1,Wednesday
2026-01-14,Rivnenska oblast,0,2026,1,Wednesday
2026-01-14,Sumska oblast,14,2026,1,Wednesday
2026-01-14,Ternopilska oblast,0,2026,1,Wednesday
2026-01-14,Vinnytska oblast,1,2026,1,Wednesday
2026-01-14,Volynska oblast,0,2026,1,Wednesday
2026-01-14,Zakarpatska oblast,0,2026,1,Wednesday
2026-01-14,Zaporizka oblast,16,2026,1,Wednesday
2026-01-14,Zhytomyrska oblast,8,2026,1,Wednesday
2026-01-15,Cherkaska oblast,4,2026,1,Thursday
2026-01-15,Chernihivska oblast,23,2026,1,Thursday
2026-01-15,Chernivetska oblast,0,2026,1,Thursday
2026-01-15,Dnipropetrovska oblast,24,2026,1,Thursday
2026-01-15,Donetska oblast,24,2026,1,Thursday
2026-01-15,Ivano-Frankivska oblast,0,2026,1,Thursday
2026-01-15,Kharkivska oblast,23,2026,1,Thursday
2026-01-15,Khersonska oblast,10,2026,1,Thursday
2026-01-15,Khmelnytska oblast,2,2026,1,Thursday
2026-01-15,Kirovohradska oblast,7,2026,1,Thursday
2026-01-15,Kyiv City,8,2026,1,Thursday
2026-01-15,Kyivska oblast,19,2026,1,Thursday
2026-01-15,Lvivska oblast,2,2026,1,Thursday
2026-01-15,Mykolaivska oblast,6,2026,1,Thursday
2026-01-15,Odeska oblast,8,2026,1,Thursday
2026-01-15,Poltavska oblast,5,2026,1,Thursday
2026-01-15,Rivnenska oblast,2,2026,1,Thursday
2026-01-15,Sumska oblast,18,2026,1,Thursday
2026-01-15,Ternopilska oblast,2,2026,1,Thursday
2026-01-15,Vinnytska oblast,2,2026,1,Thursday
2026-01-15,Volynska oblast,0,2026,1,Thursday
2026-01-15,Zakarpatska oblast,0,2026,1,Thursday
2026-01-15,Zaporizka oblast,19,2026,1,Thursday
2026-01-15,Zhytomyrska oblast,15,2026,1,Thursday
2026-01-16,Cherkaska oblast,4,2026,1,Friday
2026-01-16,Chernihivska oblast,24,2026,1,Friday
2026-01-16,Chernivetska oblast,2,2026,1,Friday
2026-01-16,Dnipropetrovska oblast,24,2026,1,Friday
2026-01-16,Donetska oblast,24,2026,1,Friday
2026-01-16,Ivano-Frankivska oblast,2,2026,1,Friday
2026-01-16,Kharkivska oblast,23,2026,1,Friday
2026-01-16,Khersonska oblast,3,2026,1,Friday
2026-01-16,Khmelnytska oblast,2,2026,1,Friday
2026-01-16,Kirovohradska oblast,8,2026,1,Friday
2026-01-16,Kyiv City,4,2026,1,Friday
2026-01-16,Kyivska oblast,11,2026,1,Friday
2026-01-16,Lvivska oblast,2,2026,1,Friday
2026-01-16,Mykolaivska oblast,7,2026,1,Friday
2026-01-16,Odeska oblast,6,2026,1,Friday
2026-01-16,Poltavska oblast,10,2026,1,Friday
2026-01-16,Rivnenska oblast,2,2026,1,Friday
2026-01-16,Sumska oblast,24,2026,1,Friday
2026-01-16,Ternopilska oblast,2,2026,1,Friday
2026-01-16,Vinnytska oblast,2,2026,1,Friday
2026-01-16,Volynska oblast,2,2026,1,Friday
2026-01-16,Zakarpatska oblast,2,2026,1,Friday
2026-01-16,Zaporizka oblast,24,2026,1,Friday
2026-01-16,Zhytomyrska oblast,5,2026,1,Friday
2026-01-17,Cherkaska oblast,2,2026,1,Saturday
2026-01-17,Chernihivska oblast,24,2026,1,Saturday
2026-01-17,Chernivetska oblast,0,2026,1,Saturday
2026-01-17,Dnipropetrovska oblast,24,2026,1,Saturday
2026-01-17,Donetska oblast,23,2026,1,Saturday
2026-01-17,Ivano-Frankivska oblast,0,2026,1,Saturday
2026-01-17,Kharkivska oblast,24,2026,1,Saturday
2026-01-17,Khersonska oblast,14,2026,1,Saturday
2026-01-17,Khmelnytska oblast,0,2026,1,Saturday
2026-01-17,Kirovohradska oblast,4,2026,1,Saturday
2026-01-17,Kyiv City,4,2026,1,Saturday
2026-01-17,Kyivska oblast,15,2026,1,Saturday
2026-01-17,Lvivska oblast,0,2026,1,Saturday
2026-01-17,Mykolaivska oblast,7,2026,1,Saturday
2026-01-17,Odeska oblast,4,2026,1,Saturday
2026-01-17,Poltavska oblast,14,2026,1,Saturday
2026-01-17,Rivnenska oblast,0,2026,1,Saturday
2026-01-17,Sumska oblast,24,2026,1,Saturday
2026-01-17,Ternopilska oblast,0,2026,1,Saturday
2026-01-17,Vinnytska oblast,1,2026,1,Saturday
2026-01-17,Volynska oblast,0,2026,1,Saturday
2026-01-17,Zakarpatska oblast,0,2026,1,Saturday
2026-01-17,Zaporizka oblast,24,2026,1,Saturday
2026-01-17,Zhytomyrska oblast,0,2026,1,Saturday
2026-01-18,Cherkaska oblast,4,2026,1,Sunday
2026-01-18,Chernihivska oblast,24,2026,1,Sunday
2026-01-18,Chernivetska oblast,0,2026,1,Sunday
2026-01-18,Dnipropetrovska oblast,24,2026,1,Sunday
2026-01-18,Donetska oblast,24,2026,1,Sunday
2026-01-18,Ivano-Frankivska oblast,0,2026,1,Sunday
2026-01-18,Kharkivska oblast,23,2026,1,Sunday
2026-01-18,Khersonska oblast,9,2026,1,Sunday
2026-01-18,Khmelnytska oblast,4,2026,1,Sunday
2026-01-18,Kirovohradska oblast,2,2026,1,Sunday
2026-01-18,Kyiv City,1,2026,1,Sunday
2026-01-18,Kyivska oblast,9,2026,1,Sunday
2026-01-18,Lvivska oblast,0,2026,1,Sunday
2026-01-18,Mykolaivska oblast,7,2026,1,Sunday
2026-01-18,Odeska oblast,5,2026,1,Sunday
2026-01-18,Poltavska oblast,8,2026,1,Sunday
2026-01-18,Rivnenska oblast,3,2026,1,Sunday
2026-01-18,Sumska oblast,23,2026,1,Sunday
2026-01-18,Ternopilska oblast,0,2026,1,Sunday
2026-01-18,Vinnytska oblast,4,2026,1,Sunday
2026-01-18,Volynska oblast,0,2026,1,Sunday
2026-01-18,Zakarpatska oblast,0,2026,1,Sunday
2026-01-18,Zaporizka oblast,23,2026,1,Sunday
2026-01-18,Zhytomyrska oblast,4,2026,1,Sunday
2026-01-19,Cherkaska oblast,2,2026,1,Monday
2026-01-19,Chernihivska oblast,24,2026,1,Monday
2026-01-19,Chernivetska oblast,0,2026,1,Monday
2026-01-19,Dnipropetrovska oblast,24,2026,1,Monday
2026-01-19,Donetska oblast,24,2026,1,Monday
2026-01-19,Ivano-Frankivska oblast,0,2026,1,Monday
2026-01-19,Kharkivska oblast,23,2026,1,Monday
2026-01-19,Khersonska oblast,16,2026,1,Monday
2026-01-19,Khmelnytska oblast,0,2026,1,Monday
2026-01-19,Kirovohradska oblast,3,2026,1,Monday
2026-01-19,Kyiv City,4,2026,1,Monday
2026-01-19,Kyivska oblast,5,2026,1,Monday
2026-01-19,Lvivska oblast,0,2026,1,Monday
2026-01-19,Mykolaivska oblast,10,2026,1,Monday
2026-01-19,Odeska oblast,7,2026,1,Monday
2026-01-19,Poltavska oblast,11,2026,1,Monday
2026-01-19,Rivnenska oblast,0,2026,1,Monday
2026-01-19,Sumska oblast,23,2026,1,Monday
2026-01-19,Ternopilska oblast,0,2026,1,Monday
2026-01-19,Vinnytska oblast,0,2026,1,Monday
2026-01-19,Volynska oblast,0,2026,1,Monday
2026-01-19,Zakarpatska oblast,0,2026,1,Monday
2026-01-19,Zaporizka oblast,24,2026,1,Monday
2026-01-19,Zhytomyrska oblast,3,2026,1,Monday
2026-01-20,Cherkaska oblast,16,2026,1,Tuesday
2026-01-20,Chernihivska oblast,24,2026,1,Tuesday
2026-01-20,Chernivetska oblast,0,2026,1,Tuesday
2026-01-20,Dnipropetrovska oblast,24,2026,1,Tuesday
2026-01-20,Donetska oblast,24,2026,1,Tuesday
2026-01-20,Ivano-Frankivska oblast,0,2026,1,Tuesday
2026-01-20,Kharkivska oblast,23,2026,1,Tuesday
2026-01-20,Khersonska oblast,22,2026,1,Tuesday
2026-01-20,Khmelnytska oblast,4,2026,1,Tuesday
2026-01-20,Kirovohradska oblast,15,2026,1,Tuesday
2026-01-20,Kyiv City,12,2026,1,Tuesday
2026-01-20,Kyivska oblast,20,2026,1,Tuesday
2026-01-20,Lvivska oblast,0,2026,1,Tuesday
2026-01-20,Mykolaivska oblast,17,2026,1,Tuesday
2026-01-20,Odeska oblast,9,2026,1,Tuesday
2026-01-20,Poltavska oblast,18,2026,1,Tuesday
2026-01-20,Rivnenska oblast,6,2026,1,Tuesday
2026-01-20,Sumska oblast,24,2026,1,Tuesday
2026-01-20,Ternopilska oblast,1,2026,1,Tuesday
2026-01-20,Vinnytska oblast,6,2026,1,Tuesday
2026-01-20,Volynska oblast,0,2026,1,Tuesday
2026-01-20,Zakarpatska oblast,0,2026,1,Tuesday
2026-01-20,Zaporizka oblast,24,2026,1,Tuesday
2026-01-20,Zhytomyrska oblast,13,2026,1,Tuesday
2026-01-21,Cherkaska oblast,6,2026,1,Wednesday
2026-01-21,Chernihivska oblast,17,2026,1,Wednesday
2026-01-21,Chernivetska oblast,0,2026,1,Wednesday
2026-01-21,Dnipropetrovska oblast,24,2026,1,Wednesday
2026-01-21,Donetska oblast,24,2026,1,Wednesday
2026-01-21,Ivano-Frankivska oblast,0,2026,1,Wednesday
2026-01-21,Kharkivska oblast,24,2026,1,Wednesday
2026-01-21,Khersonska oblast,13,2026,1,Wednesday
2026-01-21,Khmelnytska oblast,0,2026,1,Wednesday
2026-01-21,Kirovohradska oblast,7,2026,1,Wednesday
2026-01-21,Kyiv City,0,2026,1,Wednesday
2026-01-21,Kyivska oblast,3,2026,1,Wednesday
2026-01-21,Lvivska oblast,0,2026,1,Wednesday
2026-01-21,Mykolaivska oblast,13,2026,1,Wednesday
2026-01-21,Odeska oblast,7,2026,1,Wednesday
2026-01-21,Poltavska oblast,13,2026,1,Wednesday
2026-01-21,Rivnenska oblast,0,2026,1,Wednesday
2026-01-21,Sumska oblast,21,2026,1,Wednesday
2026-01-21,Ternopilska oblast,0,2026,1,Wednesday
2026-01-21,Vinnytska oblast,0,2026,1,Wednesday
2026-01-21,Volynska oblast,0,2026,1,Wednesday
2026-01-21,Zakarpatska oblast,0,2026,1,Wednesday
2026-01-21,Zaporizka oblast,23,2026,1,Wednesday
2026-01-21,Zhytomyrska oblast,0,2026,1,Wednesday
2026-01-22,Cherkaska oblast,1,2026,1,Thursday
2026-01-22,Chernihivska oblast,20,2026,1,Thursday
2026-01-22,Chernivetska oblast,0,2026,1,Thursday
2026-01-22,Dnipropetrovska oblast,24,2026,1,Thursday
2026-01-22,Donetska oblast,22,2026,1,Thursday
2026-01-22,Ivano-Frankivska oblast,0,2026,1,Thursday
2026-01-22,Kharkivska oblast,17,2026,1,Thursday
2026-01-22,Khersonska oblast,17,2026,1,Thursday
2026-01-22,Khmelnytska oblast,0,2026,1,Thursday
2026-01-22,Kirovohradska oblast,11,2026,1,Thursday
2026-01-22,Kyiv City,5,2026,1,Thursday
2026-01-22,Kyivska oblast,13,2026,1,Thursday
2026-01-22,Lvivska oblast,0,2026,1,Thursday
2026-01-22,Mykolaivska oblast,9,2026,1,Thursday
2026-01-22,Odeska oblast,5,2026,1,Thursday
2026-01-22,Poltavska oblast,4,2026,1,Thursday
2026-01-22,Rivnenska oblast,0,2026,1,Thursday
2026-01-22,Sumska oblast,17,2026,1,Thursday
2026-01-22,Ternopilska oblast,0,2026,1,Thursday
2026-01-22,Vinnytska oblast,0,2026,1,Thursday
2026-01-22,Volynska oblast,0,2026,1,Thursday
2026-01-22,Zakarpatska oblast,0,2026,1,Thursday
2026-01-22,Zaporizka oblast,23,2026,1,Thursday
2026-01-22,Zhytomyrska oblast,6,2026,1,Thursday
2026-01-23,Cherkaska oblast,4,2026,1,Friday
2026-01-23,Chernihivska oblast,21,2026,1,Friday
2026-01-23,Chernivetska oblast,2,2026,1,Friday
2026-01-23,Dnipropetrovska oblast,24,2026,1,Friday
2026-01-23,Donetska oblast,24,2026,1,Friday
2026-01-23,Ivano-Frankivska oblast,2,2026,1,Friday
2026-01-23,Kharkivska oblast,24,2026,1,Friday
2026-01-23,Khersonska oblast,7,2026,1,Friday
2026-01-23,Khmelnytska oblast,2,2026,1,Friday
2026-01-23,Kirovohradska oblast,4,2026,1,Friday
2026-01-23,Kyiv City,2,2026,1,Friday
2026-01-23,Kyivska oblast,14,2026,1,Friday
2026-01-23,Lvivska oblast,2,2026,1,Friday
2026-01-23,Mykolaivska oblast,3,2026,1,Friday
2026-01-23,Odeska oblast,2,2026,1,Friday
2026-01-23,Poltavska oblast,9,2026,1,Friday
2026-01-23,Rivnenska oblast,2,2026,1,Friday
2026-01-23,Sumska oblast,22,2026,1,Friday
2026-01-23,Ternopilska oblast,2,2026,1,Friday
2026-01-23,Vinnytska oblast,2,2026,1,Friday
2026-01-23,Volynska oblast,2,2026,1,Friday
2026-01-23,Zakarpatska oblast,2,2026,1,Friday
2026-01-23,Zaporizka oblast,21,2026,1,Friday
2026-01-23,Zhytomyrska oblast,13,2026,1,Friday
2026-01-24,Cherkaska oblast,18,2026,1,Saturday
2026-01-24,Chernihivska oblast,24,2026,1,Saturday
2026-01-24,Chernivetska oblast,4,2026,1,Saturday
2026-01-24,Dnipropetrovska oblast,24,2026,1,Saturday
2026-01-24,Donetska oblast,24,2026,1,Saturday
2026-01-24,Ivano-Frankivska oblast,2,2026,1,Saturday
2026-01-24,Kharkivska oblast,22,2026,1,Saturday
2026-01-24,Khersonska oblast,13,2026,1,Saturday
2026-01-24,Khmelnytska oblast,5,2026,1,Saturday
2026-01-24,Kirovohradska oblast,17,2026,1,Saturday
2026-01-24,Kyiv City,13,2026,1,Saturday
2026-01-24,Kyivska oblast,17,2026,1,Saturday
2026-01-24,Lvivska oblast,2,2026,1,Saturday
2026-01-24,Mykolaivska oblast,6,2026,1,Saturday
2026-01-24,Odeska oblast,2,2026,1,Saturday
2026-01-24,Poltavska oblast,16,2026,1,Saturday
2026-01-24,Rivnenska oblast,3,2026,1,Saturday
2026-01-24,Sumska oblast,24,2026,1,Saturday
2026-01-24,Ternopilska oblast,3,2026,1,Saturday
2026-01-24,Vinnytska oblast,6,2026,1,Saturday
2026-01-24,Volynska oblast,2,2026,1,Saturday
2026-01-24,Zakarpatska oblast,2,2026,1,Saturday
2026-01-24,Zaporizka oblast,23,2026,1,Saturday
2026-01-24,Zhytomyrska oblast,13,2026,1,Saturday
2026-01-25,Cherkaska oblast,2,2026,1,Sunday
2026-01-25,Chernihivska oblast,23,2026,1,Sunday
2026-01-25,Chernivetska oblast,1,2026,1,Sunday
2026-01-25,Dnipropetrovska oblast,24,2026,1,Sunday
2026-01-25,Donetska oblast,22,2026,1,Sunday
2026-01-25,Ivano-Frankivska oblast,0,2026,1,Sunday
2026-01-25,Kharkivska oblast,23,2026,1,Sunday
2026-01-25,Khersonska oblast,8,2026,1,Sunday
2026-01-25,Khmelnytska oblast,1,2026,1,Sunday
2026-01-25,Kirovohradska oblast,3,2026,1,Sunday
2026-01-25,Kyiv City,0,2026,1,Sunday
2026-01-25,Kyivska oblast,6,2026,1,Sunday
2026-01-25,Lvivska oblast,0,2026,1,Sunday
2026-01-25,Mykolaivska oblast,3,2026,1,Sunday
2026-01-25,Odeska oblast,1,2026,1,Sunday
2026-01-25,Poltavska oblast,14,2026,1,Sunday
2026-01-25,Rivnenska oblast,0,2026,1,Sunday
2026-01-25,Sumska oblast,21,2026,1,Sunday
